time,L_LEG_HIP_PITCH_q,L_LEG_HIP_PITCH_dq,L_LEG_HIP_PITCH_tau,L_LEG_HIP_ROLL_q,L_LEG_HIP_ROLL_dq,L_LEG_HIP_ROLL_tau,L_LEG_HIP_YAW_q,L_LEG_HIP_YAW_dq,L_LEG_HIP_YAW_tau,L_LEG_KNEE_q,L_LEG_KNEE_dq,L_LEG_KNEE_tau,L_LEG_ANKLE_PITCH_q,L_LEG_ANKLE_PITCH_dq,L_LEG_ANKLE_PITCH_tau,L_LEG_ANKLE_ROLL_q,L_LEG_ANKLE_ROLL_dq,L_LEG_ANKLE_ROLL_tau,L_SHOULDER_PITCH_q,L_SHOULDER_PITCH_dq,L_SHOULDER_PITCH_tau,L_SHOULDER_ROLL_q,L_SHOULDER_ROLL_dq,L_SHOULDER_ROLL_tau,L_SHOULDER_YAW_q,L_SHOULDER_YAW_dq,L_SHOULDER_YAW_tau,L_ELBOW_q,L_ELBOW_dq,L_ELBOW_tau,L_WRIST_ROLL_q,L_WRIST_ROLL_dq,L_WRIST_ROLL_tau,L_WRIST_PITCH_q,L_WRIST_PITCH_dq,L_WRIST_PITCH_tau,L_WRIST_YAW_q,L_WRIST_YAW_dq,L_WRIST_YAW_tau,WAIST_YAW_q,WAIST_YAW_dq,WAIST_YAW_tau,R_SHOULDER_PITCH_q,R_SHOULDER_PITCH_dq,R_SHOULDER_PITCH_tau,R_SHOULDER_ROLL_q,R_SHOULDER_ROLL_dq,R_SHOULDER_ROLL_tau,R_SHOULDER_YAW_q,R_SHOULDER_YAW_dq,R_SHOULDER_YAW_tau,R_ELBOW_q,R_ELBOW_dq,R_ELBOW_tau,R_WRIST_ROLL_q,R_WRIST_ROLL_dq,R_WRIST_ROLL_tau,R_WRIST_PITCH_q,R_WRIST_PITCH_dq,R_WRIST_PITCH_tau,R_WRIST_YAW_q,R_WRIST_YAW_dq,R_WRIST_YAW_tau,R_LEG_HIP_PITCH_q,R_LEG_HIP_PITCH_dq,R_LEG_HIP_PITCH_tau,R_LEG_HIP_ROLL_q,R_LEG_HIP_ROLL_dq,R_LEG_HIP_ROLL_tau,R_LEG_HIP_YAW_q,R_LEG_HIP_YAW_dq,R_LEG_HIP_YAW_tau,R_LEG_KNEE_q,R_LEG_KNEE_dq,R_LEG_KNEE_tau,R_LEG_ANKLE_PITCH_q,R_LEG_ANKLE_PITCH_dq,R_LEG_ANKLE_PITCH_tau,R_LEG_ANKLE_ROLL_q,R_LEG_ANKLE_ROLL_dq,R_LEG_ANKLE_ROLL_tau
1749293838.3317096,0.07221964001655579,-0.015427464619278908,-0.11186079680919647,-0.031035877764225006,0.0,-0.17578125,-0.08905482292175293,0.006856650114059448,0.1677911877632141,0.13908958435058594,-0.006544984877109528,-0.17578125,-0.2746070623397827,0.002844204194843769,-0.08886320143938065,-0.2164495587348938,-0.005516527220606804,-0.04581597447395325,0.10884547233581543,-0.016873788088560104,0.0,0.08132314682006836,-0.003067961661145091,-0.0625,0.0030999183654785156,-0.01073786523193121,0.0625,1.441183090209961,0.00920388475060463,-0.0625,0.049185335636138916,-0.003067961661145091,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.06182050704956055,-0.03256909176707268,-0.1677911877632141,0.12256741523742676,-0.0015339808305725455,0.0625,-0.032451629638671875,-0.0015339808305725455,-0.0625,-0.008276939392089844,0.0015339808305725455,0.0625,1.4965859651565552,-0.003067961661145091,0.0625,-0.08456277847290039,-0.013805827125906944,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.7517166137695312,-0.5691019892692566,0.1677911877632141,-0.10723390430212021,0.015271631069481373,-0.263671875,-0.007862210273742676,0.001714162528514862,0.11186079680919647,-0.08612442016601562,0.023998277261853218,0.17578125,-0.2995053231716156,0.002108612796291709,0.0016964104725047946,-0.18652553856372833,0.014013737440109253,-0.10287648439407349
1749293838.4315407,0.07175090909004211,0.003428325057029724,-0.11186079680919647,-0.031138159334659576,-0.008726646192371845,-0.263671875,-0.08904147148132324,0.013713300228118896,0.11186079680919647,0.13908100128173828,-0.003272492438554764,-0.17578125,-0.2746070623397827,0.001531630870886147,0.003992050886154175,-0.2164495587348938,-0.0008781175711192191,-0.10221803933382034,0.10879755020141602,-0.012271846644580364,-0.0625,0.08131122589111328,0.0015339808305725455,-0.0625,0.003123760223388672,0.006135923322290182,0.0625,1.441195011138916,0.0,-0.0625,0.049185335636138916,0.003067961661145091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06186079978942871,-0.03428325429558754,-0.11186079680919647,0.12275910377502441,0.003067961661145091,0.0625,-0.03186440467834473,0.003067961661145091,-0.0625,-0.008265018463134766,0.00920388475060463,0.0625,1.4965980052947998,0.007669903803616762,0.0625,-0.08453869819641113,0.012271846644580364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8116455078125,-0.5673878192901611,0.1677911877632141,-0.10716571658849716,0.003272492438554764,-0.263671875,-0.007969379425048828,0.018855789676308632,0.11186079680919647,-0.08614110946655273,0.0,0.263671875,-0.2995217442512512,0.0010458037722855806,0.0016964104725047946,-0.1865261048078537,1.7245072740479372e-05,-0.10287648439407349
1749293838.532438,0.07105472683906555,-0.020569952204823494,-0.11186079680919647,-0.031010307371616364,-0.003272492438554764,-0.17578125,-0.08904147148132324,-0.0051424880512058735,0.1677911877632141,0.13907241821289062,-0.015271631069481373,-0.17578125,-0.2746152877807617,0.0008385392720811069,0.09285525232553482,-0.21644988656044006,-0.0037189885042607784,-0.0564020611345768,0.10879755020141602,0.012271846644580364,-0.0625,0.08133518695831299,0.0,-0.0625,0.0030879974365234375,0.01073786523193121,0.0625,1.4411587715148926,-0.016873788088560104,0.0,0.049185335636138916,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.06168675422668457,-0.030854929238557816,-0.1677911877632141,0.12267518043518066,0.006135923322290182,0.0625,-0.03151702880859375,-0.007669903803616762,-0.0625,-0.008276939392089844,0.0,0.0625,1.4965980052947998,0.013805827125906944,0.0625,-0.08452677726745605,0.0015339808305725455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8709850311279297,-0.6102418899536133,0.1677911877632141,-0.1071571335196495,0.003272492438554764,-0.17578125,-0.007996082305908203,0.020569952204823494,0.1677911877632141,-0.08614110946655273,-0.008726646192371845,0.263671875,-0.29950982332229614,-0.0027944783214479685,0.0016964104725047946,-0.1865331530570984,-0.004705735947936773,-0.10287648439407349
1749293838.6327696,0.07097414135932922,-0.001714162528514862,-0.1677911877632141,-0.030950643122196198,-0.010908307507634163,-0.263671875,-0.08896112442016602,0.006856650114059448,0.11186079680919647,0.13908100128173828,0.011999138630926609,-0.17578125,-0.2746152877807617,-0.00025497653405182064,0.09285525232553482,-0.21644988656044006,0.004679713398218155,-0.0564020611345768,0.10882163047790527,-0.004601942375302315,-0.0625,0.08137118816375732,0.003067961661145091,-0.0625,0.0030999183654785156,0.0015339808305725455,0.0625,1.441183090209961,-0.00920388475060463,-0.0625,0.04917335510253906,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.06174015998840332,0.03428325429558754,-0.1677911877632141,0.12429308891296387,0.05062136426568031,0.0625,-0.03003096580505371,0.03067961521446705,-0.0625,-0.008253097534179688,0.004601942375302315,0.0625,1.496681809425354,0.004601942375302315,0.0625,-0.08456277847290039,-0.012271846644580364,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.9319448471069336,-0.6085277199745178,0.11186079680919647,-0.10719122737646103,-0.004363323096185923,-0.17578125,-0.00795590877532959,0.0,0.1677911877632141,-0.08614110946655273,0.01636246219277382,0.263671875,-0.2995136082172394,0.0011177913984283805,0.0016964104725047946,-0.18652597069740295,0.001882294425740838,-0.10287648439407349
1749293838.7325132,0.07088020443916321,0.0,-0.11186079680919647,-0.030993260443210602,-0.0021816615480929613,-0.263671875,-0.08888077735900879,0.001714162528514862,0.11186079680919647,0.13907241821289062,0.0,-0.17578125,-0.27461981773376465,-0.0011312065180391073,0.09285525232553482,-0.21645735204219818,-0.010361455380916595,-0.0564020611345768,0.1088094711303711,0.006135923322290182,-0.0625,0.08143103122711182,0.003067961661145091,-0.0625,0.003123760223388672,0.0,0.0625,1.441183090209961,0.003067961661145091,-0.0625,0.04917335510253906,-0.006135923322290182,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.06174015998840332,0.010284976102411747,-0.1677911877632141,0.1250600814819336,0.004601942375302315,0.0625,-0.02526116371154785,0.04601942375302315,0.0,-0.008265018463134766,0.007669903803616762,0.0625,1.4967657327651978,0.0,0.0625,-0.08457469940185547,-0.004601942375302315,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.9888737201690674,-0.5571028590202332,0.1677911877632141,-0.10722532123327255,-0.014180800877511501,-0.17578125,-0.007902383804321289,-0.02571243792772293,0.11186079680919647,-0.08614110946655273,-0.0054541537538170815,0.263671875,-0.2995136082172394,0.005246024113148451,-0.09088493138551712,-0.18652597069740295,0.014065472409129143,-0.04789750650525093
1749293838.8322453,0.06828239560127258,-0.039425741881132126,-0.11186079680919647,-0.030899502336978912,0.0,-0.263671875,-0.08884072303771973,-0.013713300228118896,0.11186079680919647,0.13906383514404297,-0.009817477315664291,-0.17578125,-0.2746107578277588,-0.0017866073176264763,0.0,-0.21644242107868195,0.005557830911129713,0.0,0.10877346992492676,0.004601942375302315,-0.0625,0.08150291442871094,-0.004601942375302315,-0.0625,0.003123760223388672,0.0015339808305725455,0.0625,1.4411711692810059,-0.007669903803616762,-0.0625,0.04917335510253906,-0.007669903803616762,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.061110734939575195,-0.006856650114059448,-0.1677911877632141,0.12450885772705078,0.0,0.0625,-0.023271799087524414,0.0,-0.0625,-0.008312702178955078,-0.01073786523193121,0.0625,1.4967657327651978,0.006135923322290182,0.0625,-0.08456277847290039,-0.00920388475060463,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-1.0419726371765137,-0.47996553778648376,0.11186079680919647,-0.10724248737096786,0.0021816615480929613,-0.17578125,-0.007768511772155762,0.0,0.1677911877632141,-0.08614110946655273,-0.004363323096185923,0.263671875,-0.2995053231716156,0.0018036570399999619,0.0016964104725047946,-0.18652553856372833,-0.007425707299262285,-0.10287648439407349
1749293838.9320822,0.06801441311836243,0.015427464619278908,-0.11186079680919647,-0.03087393194437027,0.009817477315664291,-0.263671875,-0.08869338035583496,0.008570813573896885,0.11186079680919647,0.13908100128173828,0.0,-0.17578125,-0.2746152877807617,0.0005835627671331167,0.003992050886154175,-0.21644988656044006,0.0009607248939573765,-0.10221803933382034,0.1087496280670166,0.003067961661145091,-0.0625,0.08153891563415527,0.0,-0.0625,0.003123760223388672,0.0,0.0625,1.441195011138916,-0.015339807607233524,-0.0625,0.04916137456893921,-0.01840776950120926,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.06089663505554199,0.006856650114059448,-0.1677911877632141,0.12454485893249512,0.01073786523193121,0.0625,-0.021450281143188477,0.03988350182771683,-0.0625,-0.008276939392089844,0.012271846644580364,0.0625,1.4967657327651978,0.0,0.0625,-0.08455085754394531,-0.003067961661145091,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-1.0848400592803955,-0.42682650685310364,0.11186079680919647,-0.10728492587804794,-0.004363323096185923,-0.17578125,-0.007781863212585449,0.008570813573896885,0.1677911877632141,-0.08613300323486328,-0.004363323096185923,0.263671875,-0.29951852560043335,-0.002235582796856761,0.0016964104725047946,-0.18654777109622955,-0.003764588851481676,-0.10287648439407349
1749293839.0317338,0.06797435879707336,-0.010284976102411747,-0.11186079680919647,-0.030703522264957428,0.004363323096185923,-0.263671875,-0.0886530876159668,0.013713300228118896,0.11186079680919647,0.1390979290008545,0.0010908307740464807,-0.17578125,-0.27462267875671387,-0.0047780307941138744,0.0,-0.2164355218410492,-0.009565945714712143,0.0,0.10877346992492676,-0.004601942375302315,-0.0625,0.08152687549591064,-0.01073786523193121,-0.0625,0.003123760223388672,0.007669903803616762,0.0625,1.441183090209961,-0.012271846644580364,-0.0625,0.049185335636138916,-0.003067961661145091,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.06070899963378906,-0.011999138630926609,-0.1677911877632141,0.1248924732208252,0.023009711876511574,0.0625,-0.016776323318481445,0.03834952041506767,-0.0625,-0.008276939392089844,0.003067961661145091,0.0625,1.4967896938323975,0.006135923322290182,0.0625,-0.08452677726745605,-0.003067961661145091,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-1.120516061782837,-0.392543226480484,0.1677911877632141,-0.10777082294225693,0.0,-0.263671875,-0.00783538818359375,-0.04285406693816185,0.1677911877632141,-0.08614110946655273,0.0,0.263671875,-0.2995223104953766,-0.0027224908117204905,0.0016964104725047946,-0.1865406036376953,-0.00284068682231009,-0.10287648439407349
1749293839.1326385,0.06647470593452454,-0.08742229640483856,-0.1677911877632141,-0.030652381479740143,-0.014180800877511501,-0.263671875,-0.0886530876159668,-0.0051424880512058735,0.11186079680919647,0.13908958435058594,-0.004363323096185923,-0.17578125,-0.2746014893054962,0.006638247985392809,0.003992050886154175,-0.21642719209194183,0.014328266493976116,-0.10221803933382034,0.10876154899597168,0.0,-0.0625,0.08153891563415527,-0.007669903803616762,-0.0625,0.003123760223388672,0.004601942375302315,0.0625,1.4411587715148926,-0.013805827125906944,-0.0625,0.04917335510253906,-0.006135923322290182,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.060387611389160156,0.013713300228118896,-0.11186079680919647,0.12490439414978027,-0.004601942375302315,0.0625,-0.014714956283569336,-0.00920388475060463,-0.0625,-0.008288860321044922,-0.004601942375302315,0.0625,1.4968136548995972,0.003067961661145091,0.0625,-0.08452677726745605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1521880626678467,-0.2845509946346283,0.11186079680919647,-0.1081031784415245,-0.008726646192371845,-0.17578125,-0.007889032363891602,0.003428325057029724,0.1677911877632141,-0.08614110946655273,-0.0054541537538170815,0.263671875,-0.299517959356308,-0.0033533740788698196,0.0016964104725047946,-0.18653328716754913,-0.0056468830443918705,-0.10287648439407349
1749293839.2324069,0.061800748109817505,-0.030854929238557816,-0.1677911877632141,-0.03002176433801651,0.013089969754219055,-0.17578125,-0.0886530876159668,0.008570813573896885,0.11186079680919647,0.1390979290008545,0.0021816615480929613,-0.17578125,-0.2746152877807617,-0.006528718862682581,0.003992050886154175,-0.21644988656044006,-0.012448119930922985,-0.10221803933382034,0.1087496280670166,-0.003067961661145091,-0.0625,0.08171868324279785,-0.003067961661145091,0.0,0.003147602081298828,0.00920388475060463,0.0625,1.4411711692810059,0.006135923322290182,-0.0625,0.049185335636138916,-0.013805827125906944,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.0570530891418457,-0.013713300228118896,-0.1677911877632141,0.12486839294433594,0.003067961661145091,0.0625,-0.014595270156860352,0.00920388475060463,-0.0625,-0.008276939392089844,0.006135923322290182,0.0625,1.4968496561050415,0.00920388475060463,0.0625,-0.08455085754394531,-0.0015339808305725455,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-1.1736819744110107,-0.1799870729446411,0.11186079680919647,-0.10815420001745224,-0.004363323096185923,-0.17578125,-0.007795214653015137,-0.008570813573896885,0.11186079680919647,-0.08611583709716797,0.019634954631328583,0.17578125,-0.29953041672706604,-0.0039842575788497925,0.0016964104725047946,-0.18654073774814606,-0.00845308043062687,-0.10287648439407349
1749293839.3324547,0.06134536862373352,-0.020569952204823494,-0.11186079680919647,-0.029527463018894196,-0.0010908307740464807,-0.263671875,-0.08847904205322266,0.022284114733338356,0.11186079680919647,0.1390979290008545,-0.020725784823298454,-0.17578125,-0.2746107578277588,-0.004558973014354706,0.003992050886154175,-0.21644242107868195,-0.005805652588605881,-0.10221803933382034,0.10877346992492676,-0.013805827125906944,-0.0625,0.08179056644439697,-0.0015339808305725455,-0.0625,0.00313568115234375,0.01073786523193121,0.0625,1.4411711692810059,-0.01073786523193121,-0.0625,0.04917335510253906,-0.003067961661145091,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.05557990074157715,-0.01714162714779377,-0.11186079680919647,0.12496423721313477,0.0015339808305725455,0.0,-0.01445150375366211,0.003067961661145091,-0.0625,-0.008288860321044922,-0.004601942375302315,0.0625,1.4968736171722412,-0.0015339808305725455,0.0625,-0.08452677726745605,-0.007669903803616762,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-1.1758246421813965,0.05828152596950531,0.11186079680919647,-0.1084524616599083,0.019634954631328583,-0.263671875,-0.007741689682006836,-0.001714162528514862,0.11186079680919647,-0.08614110946655273,0.013089969754219055,0.263671875,-0.2995256781578064,-0.00028795041725970805,0.0016964104725047946,-0.18651863932609558,-0.0074601974338293076,-0.10287648439407349
1749293839.432556,0.05789020657539368,-0.027426600456237793,-0.11186079680919647,-0.02956155687570572,0.015271631069481373,-0.17578125,-0.08829164505004883,-0.018855789676308632,0.11186079680919647,0.13910651206970215,-0.013089969754219055,-0.17578125,-0.27461981773376465,-0.01229073666036129,0.003992050886154175,-0.21645735204219818,-0.011735216714441776,-0.10221803933382034,0.10873770713806152,-0.00920388475060463,-0.0625,0.08182656764984131,-0.013805827125906944,-0.0625,0.00313568115234375,0.00920388475060463,0.0625,1.441183090209961,0.00920388475060463,-0.0625,0.04917335510253906,0.0015339808305725455,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.055539846420288086,-0.03256909176707268,-0.11186079680919647,0.12514400482177734,-0.003067961661145091,0.0625,-0.014427423477172852,-0.004601942375302315,-0.0625,-0.00830078125,0.0015339808305725455,0.0625,1.4968855381011963,0.0015339808305725455,0.0625,-0.08453869819641113,0.006135923322290182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1713249683380127,0.1851295679807663,0.11186079680919647,-0.10882749408483505,-0.007635815534740686,-0.17578125,-0.0077283382415771484,0.01714162714779377,0.1677911877632141,-0.08614110946655273,0.0,0.17578125,-0.299530029296875,-0.004814098589122295,0.0016964104725047946,-0.18652595579624176,-0.0028751767240464687,-0.10287648439407349
1749293839.5323935,0.057060033082962036,0.04113990440964699,-0.11186079680919647,-0.029450751841068268,-0.004363323096185923,-0.17578125,-0.08833169937133789,0.003428325057029724,0.11186079680919647,0.1390979290008545,0.0,-0.17578125,-0.27461814880371094,-0.003063261741772294,0.003992050886154175,-0.21642805635929108,0.0017562351422384381,-0.10221803933382034,0.10873770713806152,-0.004601942375302315,-0.0625,0.08194637298583984,-0.003067961661145091,0.0,0.003123760223388672,-0.003067961661145091,0.0625,1.441206932067871,-0.00920388475060463,-0.0625,0.04917335510253906,0.00920388475060463,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.05547285079956055,-0.04113990440964699,-0.11186079680919647,0.12543153762817383,0.00920388475060463,0.0625,-0.014307498931884766,-0.007669903803616762,-0.0625,-0.008276939392089844,0.003067961661145091,0.0625,1.4970413446426392,0.0,0.0625,-0.08456277847290039,-0.01073786523193121,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-1.1452910900115967,0.41825568675994873,0.11186079680919647,-0.1100546345114708,-0.03163409233093262,-0.17578125,-0.007741689682006836,0.010284976102411747,0.1677911877632141,-0.08614110946655273,0.010908307507634163,0.263671875,-0.2995136082172394,0.0013337541604414582,0.0016964104725047946,-0.18652597069740295,0.007477442268282175,-0.10287648439407349
1749293839.6321795,0.05787685513496399,0.013713300228118896,-0.11186079680919647,-0.02910987287759781,0.0,-0.263671875,-0.0884389877319336,-0.008570813573896885,0.11186079680919647,0.13914918899536133,-0.003272492438554764,-0.17578125,-0.2746107578277588,-0.010613658465445042,0.003992050886154175,-0.21644242107868195,-0.019173193722963333,-0.10221803933382034,0.10866570472717285,-0.006135923322290182,-0.0625,0.08200633525848389,0.0,-0.0625,0.003123760223388672,0.01073786523193121,0.0625,1.441183090209961,-0.004601942375302315,-0.0625,0.04916137456893921,-0.00920388475060463,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.05555319786071777,0.0,-0.11186079680919647,0.12660598754882812,0.02761165425181389,0.0625,-0.014343500137329102,-0.00920388475060463,-0.0625,-0.00830078125,0.004601942375302315,0.0625,1.4970653057098389,-0.007669903803616762,0.0625,-0.08456277847290039,-0.01073786523193121,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-1.0961830615997314,0.5948144197463989,0.11186079680919647,-0.11365952342748642,-0.07635815441608429,-0.17578125,-0.007741689682006836,0.020569952204823494,0.11186079680919647,-0.08614110946655273,-0.008726646192371845,0.263671875,-0.2995260953903198,0.002434540307149291,0.0016964104725047946,-0.18653342127799988,-0.004619510378688574,-0.10287648439407349
1749293839.7318568,0.05636337399482727,-0.022284114733338356,-0.11186079680919647,-0.02932295948266983,-0.004363323096185923,-0.263671875,-0.08857274055480957,-0.020569952204823494,0.11186079680919647,0.13913202285766602,-0.014180800877511501,-0.263671875,-0.27461448311805725,0.006891452707350254,0.003992050886154175,-0.21643519401550293,-0.017551610246300697,-0.10221803933382034,0.10871362686157227,-0.004601942375302315,-0.0625,0.08216214179992676,0.004601942375302315,-0.0625,0.003123760223388672,-0.015339807607233524,0.0,1.441183090209961,-0.012271846644580364,-0.0625,0.049185335636138916,-0.004601942375302315,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.05816459655761719,-0.04285406693816185,-0.1677911877632141,0.1276247501373291,0.06289321184158325,0.0625,-0.014319658279418945,0.00920388475060463,-0.0625,-0.00830078125,-0.006135923322290182,0.0625,1.4971013069152832,0.0015339808305725455,0.0625,-0.08453869819641113,0.006135923322290182,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-1.0222196578979492,0.9205053448677063,0.11186079680919647,-0.12896527349948883,-0.23234695196151733,-0.263671875,-0.007741689682006836,-0.001714162528514862,0.11186079680919647,-0.08613300323486328,-0.010908307507634163,0.263671875,-0.2995260953903198,0.0014437190257012844,0.09258133918046951,-0.18653342127799988,-0.01675095409154892,-0.054978977888822556
1749293839.8318484,0.05762222409248352,-0.0051424880512058735,-0.11186079680919647,-0.029075779020786285,0.014180800877511501,-0.17578125,-0.08896112442016602,-0.0051424880512058735,0.1677911877632141,0.13910651206970215,-0.008726646192371845,-0.17578125,-0.2746317684650421,-0.0029537328518927097,0.003992050886154175,-0.21645045280456543,0.00363638112321496,-0.10221803933382034,0.10886955261230469,0.01840776950120926,-0.0625,0.08216214179992676,-0.01073786523193121,-0.0625,0.003123760223388672,0.0,0.0,1.4406914710998535,-0.07363107800483704,-0.0625,0.04916137456893921,0.006135923322290182,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.05879402160644531,-0.03428325429558754,-0.11186079680919647,0.13441991806030273,0.013805827125906944,0.0625,-0.014187812805175781,-0.006135923322290182,-0.0625,-0.008288860321044922,0.004601942375302315,0.0625,1.4971612691879272,0.00920388475060463,0.0625,-0.08453869819641113,-0.01073786523193121,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.9291727542877197,0.9667877554893494,0.1677911877632141,-0.14314593374729156,-0.09599310904741287,-0.263671875,-0.007701516151428223,-0.003428325057029724,0.1677911877632141,-0.08614110946655273,0.013089969754219055,0.17578125,-0.29950982332229614,0.0013167489087209105,-0.09088493138551712,-0.1865331530570984,-0.0065018050372600555,-0.04789750650525093
1749293839.9316242,0.057595521211624146,-0.001714162528514862,-0.11186079680919647,-0.029399611055850983,-0.004363323096185923,-0.263671875,-0.08957719802856445,-0.013713300228118896,0.1677911877632141,0.1391150951385498,-0.0021816615480929613,-0.17578125,-0.2746190130710602,-0.006674166768789291,0.003992050886154175,-0.21644265949726105,-0.005888260435312986,-0.10221803933382034,0.1101996898651123,-0.004601942375302315,-0.0625,0.0820542573928833,-0.00920388475060463,0.0,0.003123760223388672,0.0015339808305725455,0.0625,1.4408955574035645,-0.004601942375302315,-0.0625,0.04916137456893921,-0.003067961661145091,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.06007957458496094,-0.04456822946667671,-0.1677911877632141,0.13582205772399902,0.058291271328926086,0.0625,-0.014139890670776367,0.007669903803616762,-0.0625,-0.008288860321044922,-0.006135923322290182,0.0625,1.5021467208862305,0.007669903803616762,0.0,-0.08456277847290039,-0.02761165425181389,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.8280236721038818,1.061066746711731,0.1677911877632141,-0.1450122743844986,-0.01854412443935871,-0.17578125,-0.00771486759185791,0.0,0.11186079680919647,-0.08614110946655273,0.0021816615480929613,0.17578125,-0.2995217442512512,-0.00048690810217522085,0.0016964104725047946,-0.1865261048078537,0.0009239021455869079,-0.10287648439407349
1749293840.0324233,0.0578635036945343,0.013713300228118896,-0.11186079680919647,-0.030141033232212067,0.0,-0.263671875,-0.10563397407531738,-0.3891149163246155,0.11186079680919647,0.13913202285766602,-0.008726646192371845,-0.17578125,-0.27461448311805725,-0.004194468259811401,0.003992050886154175,-0.21643519401550293,-0.00860522035509348,-0.10221803933382034,0.11045145988464355,0.006135923322290182,-0.0625,0.08206617832183838,-0.003067961661145091,-0.0625,0.003123760223388672,0.0,0.0625,1.4409551620483398,-0.0015339808305725455,-0.0625,0.04917335510253906,-0.003067961661145091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07419466972351074,-0.3119775950908661,-0.11186079680919647,0.13646912574768066,-0.00920388475060463,0.0625,-0.014175653457641602,0.013805827125906944,-0.0625,-0.008276939392089844,0.0,0.0625,1.5020867586135864,0.012271846644580364,0.0625,-0.08452677726745605,0.0015339808305725455,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.7224688529968262,1.2050563097000122,0.1677911877632141,-0.14498676359653473,-0.004363323096185923,-0.263671875,-0.007795214653015137,0.022284114733338356,0.11186079680919647,-0.08614110946655273,-0.0021816615480929613,0.263671875,-0.2995173931121826,-0.0060758646577596664,0.0016964104725047946,-0.18651878833770752,-0.008487570099532604,-0.10287648439407349
1749293840.1323671,0.05932310223579407,0.04113990440964699,-0.11186079680919647,-0.029800154268741608,0.0,-0.17578125,-0.1315608024597168,-0.06170985847711563,0.11186079680919647,0.13914060592651367,-0.01745329238474369,-0.17578125,-0.2746025323867798,-0.0008026201976463199,0.003992050886154175,-0.21644209325313568,-0.004721017088741064,-0.10221803933382034,0.11780977249145508,0.08283495903015137,-0.0625,0.08225798606872559,0.0015339808305725455,-0.0625,0.00313568115234375,0.004601942375302315,0.0625,1.4414467811584473,0.02147573046386242,-0.0625,0.04916137456893921,-0.006135923322290182,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.11008501052856445,-0.4113990068435669,-0.11186079680919647,0.13419222831726074,0.003067961661145091,0.0625,-0.014211654663085938,-0.012271846644580364,-0.0625,-0.00830078125,-0.003067961661145091,0.0625,1.5017272233963013,-0.0015339808305725455,0.0625,-0.08453869819641113,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.6107001304626465,1.1467747688293457,0.22372159361839294,-0.1447993665933609,-0.01745329238474369,-0.17578125,-0.007996082305908203,0.013713300228118896,0.1677911877632141,-0.08614110946655273,-0.0054541537538170815,0.263671875,-0.2994966208934784,0.006562773138284683,-0.09088493138551712,-0.18651092052459717,0.007563667371869087,-0.04789750650525093
