time,L_SHOULDER_PITCH_q,L_SHOULDER_PITCH_dq,L_SHOULDER_PITCH_tau,L_SHOULDER_ROLL_q,L_SHOULDER_ROLL_dq,L_SHOULDER_ROLL_tau,L_SHOULDER_YAW_q,L_SHOULDER_YAW_dq,L_SHOULDER_YAW_tau,L_ELBOW_q,L_ELBOW_dq,L_ELBOW_tau,L_WRIST_ROLL_q,L_WRIST_ROLL_dq,L_WRIST_ROLL_tau,L_WRIST_PITCH_q,L_WRIST_PITCH_dq,L_WRIST_PITCH_tau,L_WRIST_YAW_q,L_WRIST_YAW_dq,L_WRIST_YAW_tau,WAIST_YAW_q,WAIST_YAW_dq,WAIST_YAW_tau,R_SHOULDER_PITCH_q,R_SHOULDER_PITCH_dq,R_SHOULDER_PITCH_tau,R_SHOULDER_ROLL_q,R_SHOULDER_ROLL_dq,R_SHOULDER_ROLL_tau,R_SHOULDER_YAW_q,R_SHOULDER_YAW_dq,R_SHOULDER_YAW_tau,R_ELBOW_q,R_ELBOW_dq,R_ELBOW_tau,R_WRIST_ROLL_q,R_WRIST_ROLL_dq,R_WRIST_ROLL_tau,R_WRIST_PITCH_q,R_WRIST_PITCH_dq,R_WRIST_PITCH_tau,R_WRIST_YAW_q,R_WRIST_YAW_dq,R_WRIST_YAW_tau
1749034848.966367,0.25922346115112305,-0.01073786523193121,-0.0625,0.07681715488433838,0.0015339808305725455,-0.125,-0.04232025146484375,0.003067961661145091,0.0625,1.0967202186584473,0.004601942375302315,-0.0625,0.06255960464477539,-0.006135923322290182,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002982616424560547,0.001714162528514862,-0.22372159361839294,0.17239785194396973,0.007669903803616762,0.0625,-0.0890052318572998,0.01073786523193121,-0.125,-0.06901311874389648,0.004601942375302315,0.0,1.211852788925171,0.0015339808305725455,0.0625,-0.09760165214538574,0.0015339808305725455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749034849.0662923,0.25922346115112305,-0.003067961661145091,-0.0625,0.07682907581329346,0.0,-0.0625,-0.04232025146484375,0.0015339808305725455,0.0625,1.0967082977294922,0.0,-0.0625,0.06257200241088867,0.007669903803616762,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003249645233154297,-0.01714162714779377,-0.1677911877632141,0.1723618507385254,0.0,0.125,-0.08905315399169922,0.0,-0.0625,-0.06901311874389648,-0.012271846644580364,0.0625,1.211852788925171,0.004601942375302315,0.125,-0.09758973121643066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749034849.166746,0.25922346115112305,0.0,-0.0625,0.07680511474609375,-0.013805827125906944,-0.0625,-0.04230833053588867,-0.003067961661145091,0.0625,1.0967082977294922,0.0,-0.125,0.06257200241088867,-0.004601942375302315,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003383159637451172,0.003428325057029724,-0.1677911877632141,0.17238593101501465,-0.007669903803616762,0.1875,-0.0890650749206543,0.019941750913858414,-0.125,-0.06901311874389648,0.003067961661145091,0.0625,1.211852788925171,0.007669903803616762,0.0625,-0.09761357307434082,-0.006135923322290182,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749034849.2666652,0.2591996192932129,-0.003067961661145091,-0.125,0.07681715488433838,-0.01073786523193121,-0.0625,-0.04232025146484375,0.0,0.0625,1.0967082977294922,0.0,-0.125,0.06257200241088867,0.006135923322290182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002982616424560547,0.003428325057029724,-0.1677911877632141,0.17232584953308105,0.01073786523193121,0.0,-0.08902931213378906,-0.003067961661145091,-0.0625,-0.0690011978149414,0.016873788088560104,0.0625,1.2118167877197266,0.01073786523193121,0.0625,-0.0976254940032959,-0.0015339808305725455,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749034849.3663008,0.2591996192932129,0.0,-0.0625,0.07678115367889404,-0.0015339808305725455,-0.0625,-0.04230833053588867,0.004601942375302315,0.0625,1.0967082977294922,0.0015339808305725455,-0.125,0.06257200241088867,-0.004601942375302315,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002849102020263672,-0.008570813573896885,-0.11186079680919647,0.1723020076751709,0.004601942375302315,0.0625,-0.08899331092834473,0.0,-0.125,-0.06901311874389648,0.01073786523193121,0.0625,1.2118167877197266,-0.006135923322290182,0.0625,-0.09761357307434082,-0.016873788088560104,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749034849.4661577,0.2591876983642578,-0.0015339808305725455,-0.0625,0.07681715488433838,0.0,-0.0625,-0.04232025146484375,-0.006135923322290182,0.0625,1.096696376800537,-0.007669903803616762,-0.0625,0.06255960464477539,-0.01840776950120926,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003249645233154297,-0.003428325057029724,-0.1677911877632141,0.1722419261932373,0.006135923322290182,0.0625,-0.08905315399169922,-0.007669903803616762,-0.0625,-0.06901311874389648,0.007669903803616762,0.0625,1.2118288278579712,0.01073786523193121,0.0625,-0.0976254940032959,-0.006135923322290182,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749034849.566078,0.25921154022216797,-0.012271846644580364,0.0,0.07680511474609375,-0.0015339808305725455,-0.0625,-0.042296409606933594,0.006135923322290182,0.0625,1.0967202186584473,0.01073786523193121,-0.125,0.06255960464477539,-0.01073786523193121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002982616424560547,0.006856650114059448,-0.22372159361839294,0.17215824127197266,0.007669903803616762,0.0,-0.08898138999938965,0.0015339808305725455,-0.125,-0.06901311874389648,0.00920388475060463,0.0625,1.2117928266525269,0.0,0.0625,-0.0976254940032959,0.012271846644580364,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749034849.6665237,0.2591516971588135,0.0,-0.0625,0.07669723033905029,0.0015339808305725455,-0.0625,-0.04233217239379883,-0.0015339808305725455,0.0625,1.0967202186584473,-0.00920388475060463,-0.0625,0.06255960464477539,0.003067961661145091,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019097328186035156,0.020569952204823494,-0.22372159361839294,0.17161893844604492,0.012271846644580364,0.0625,-0.08904123306274414,-0.015339807607233524,0.0,-0.06901311874389648,0.0,0.0625,1.2118048667907715,0.00920388475060463,0.125,-0.0976254940032959,-0.003067961661145091,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749034849.766469,0.25900793075561523,-0.003067961661145091,-0.0625,0.07664930820465088,-0.006135923322290182,-0.0625,-0.04232025146484375,-0.01073786523193121,0.0625,1.0967082977294922,-0.004601942375302315,-0.0625,0.06254768371582031,-0.013805827125906944,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.00011706352233886719,-0.001714162528514862,-0.1677911877632141,0.17036056518554688,-0.02147573046386242,0.1875,-0.08904123306274414,0.0,-0.0625,-0.0690011978149414,-0.013805827125906944,0.0625,1.211469292640686,-0.0015339808305725455,0.0625,-0.09764957427978516,-0.013805827125906944,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749034849.8664064,0.2584686279296875,-0.013805827125906944,0.0,0.0766134262084961,-0.007669903803616762,-0.0625,-0.04230833053588867,0.01073786523193121,0.0625,1.096696376800537,-0.003067961661145091,-0.0625,0.06254768371582031,-0.0015339808305725455,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0003714561462402344,0.001714162528514862,-0.1677911877632141,0.16589045524597168,-0.03067961521446705,0.3125,-0.08908915519714355,0.0,-0.125,-0.06890535354614258,0.013805827125906944,0.0625,1.2101869583129883,-0.007669903803616762,0.125,-0.09767341613769531,0.0015339808305725455,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749034849.9667237,0.25788140296936035,-0.004601942375302315,-0.125,0.07649350166320801,-0.004601942375302315,-0.125,-0.04230833053588867,0.016873788088560104,0.0625,1.0966606140136719,-0.00920388475060463,-0.0625,0.06257200241088867,-0.006135923322290182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001268625259399414,0.030854929238557816,-0.22372159361839294,0.15346264839172363,-0.19174760580062866,1.0625,-0.08965229988098145,-0.007669903803616762,-0.125,-0.06882143020629883,0.012271846644580364,0.0,1.2025290727615356,-0.22702915966510773,0.1875,-0.09767341613769531,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749034850.0668597,0.2577974796295166,0.01073786523193121,-0.0625,0.07640969753265381,0.0,-0.0625,-0.04232025146484375,-0.00920388475060463,0.0625,1.096672534942627,0.01073786523193121,-0.125,0.06257200241088867,0.003067961661145091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001965045928955078,0.013713300228118896,-0.22372159361839294,0.1406996250152588,-0.14726215600967407,0.8125,-0.08914899826049805,-0.015339807607233524,-0.125,-0.06831789016723633,0.004601942375302315,0.0625,1.1578638553619385,-0.6059224009513855,0.25,-0.0977334976196289,-0.003067961661145091,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749034850.1671152,0.25754570960998535,0.003067961661145091,-0.0625,0.07634973526000977,-0.015339807607233524,0.0,-0.04232025146484375,0.00920388475060463,0.0625,1.096672534942627,0.012271846644580364,-0.125,0.06254768371582031,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0037996768951416016,0.054853200912475586,-0.39151278138160706,0.12607884407043457,-0.18254370987415314,1.0625,-0.08904123306274414,-0.00920388475060463,0.0,-0.06753873825073242,0.0015339808305725455,0.0625,1.1013342142105103,-0.5399612188339233,0.1875,-0.09776949882507324,0.007669903803616762,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749034850.2660725,0.25725817680358887,-0.012271846644580364,-0.0625,0.07587039470672607,-0.019941750913858414,0.0,-0.04232025146484375,0.007669903803616762,0.0625,1.0966243743896484,-0.003067961661145091,-0.0625,0.06254768371582031,-0.0015339808305725455,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.00650477409362793,0.037711579352617264,-0.2796519994735718,0.10553789138793945,-0.21322332322597504,1.125,-0.08760309219360352,0.0015339808305725455,-0.125,-0.0634164810180664,0.1840776950120926,0.0,1.0758438110351562,-0.22396118938922882,0.1875,-0.0977933406829834,-0.0015339808305725455,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749034850.365964,0.25682663917541504,-0.01073786523193121,0.0,0.075295090675354,-0.02147573046386242,0.0,-0.04233217239379883,-0.00920388475060463,0.0,1.0965886116027832,0.0015339808305725455,-0.0625,0.06253576278686523,-0.00920388475060463,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.00872802734375,0.008570813573896885,-0.22372159361839294,0.08867597579956055,-0.2208932340145111,1.1875,-0.08641672134399414,0.02761165425181389,-0.25,-0.05875444412231445,0.01840776950120926,0.0625,1.0462547540664673,-0.3574175238609314,0.1875,-0.09784126281738281,-0.02454369328916073,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749034850.467206,0.2559518814086914,-0.03067961521446705,0.0,0.0747917890548706,-0.003067961661145091,-0.0625,-0.04232025146484375,0.003067961661145091,0.0,1.096564769744873,-0.00920388475060463,-0.125,0.06254768371582031,-0.003067961661145091,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.011138439178466797,0.0497107170522213,-0.4474431872367859,0.06548666954040527,-0.22242721915245056,1.1875,-0.0837562084197998,0.058291271328926086,-0.4375,-0.05779600143432617,0.05062136426568031,0.0625,0.9978504180908203,-0.7516505718231201,0.25,-0.09794926643371582,-0.0015339808305725455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749034850.5663242,0.25560426712036133,0.007669903803616762,-0.125,0.07432436943054199,0.0,-0.0625,-0.04227256774902344,0.013805827125906944,0.0625,1.0965766906738281,0.0015339808305725455,-0.125,0.06254768371582031,-0.013805827125906944,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.013522148132324219,0.022284114733338356,-0.1677911877632141,0.04645562171936035,-0.2546408176422119,1.375,-0.0839240550994873,-0.013805827125906944,0.0,0.009747505187988281,1.0538448095321655,0.0625,0.9187185764312744,-0.7562525272369385,0.25,-0.09788918495178223,0.02147573046386242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749034850.666768,0.25526881217956543,0.0,-0.125,0.07404875755310059,0.003067961661145091,-0.125,-0.04227256774902344,0.0015339808305725455,0.0625,1.096564769744873,0.0015339808305725455,-0.0625,0.06254768371582031,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.014365911483764648,0.013713300228118896,-0.1677911877632141,0.022535085678100586,-0.22396118938922882,1.1875,-0.08452320098876953,0.0,-0.0625,0.11498069763183594,1.0906603336334229,0.0,0.8402938842773438,-0.9111846089363098,0.3125,-0.09787726402282715,-0.0015339808305725455,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749034850.766662,0.2544417381286621,-0.02761165425181389,0.0,0.07398879528045654,-0.003067961661145091,-0.125,-0.04224872589111328,-0.012271846644580364,0.0625,1.0966362953186035,0.0015339808305725455,-0.0625,0.06254768371582031,0.01073786523193121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014446258544921875,-0.008570813573896885,-0.22372159361839294,0.005205869674682617,-0.22549517452716827,1.1875,-0.08395981788635254,-0.007669903803616762,-0.125,0.1998291015625,0.7869321703910828,0.0,0.7433414459228516,-0.9173204898834229,0.3125,-0.09798502922058105,-0.00920388475060463,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749034850.8663144,0.25275206565856934,-0.023009711876511574,0.0,0.07392895221710205,-0.01073786523193121,-0.0625,-0.04222440719604492,0.007669903803616762,0.0625,1.0967082977294922,-0.003067961661145091,-0.125,0.06254768371582031,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.014861345291137695,0.010284976102411747,-0.1677911877632141,-0.017863750457763672,-0.22242721915245056,1.25,-0.0841517448425293,-0.02761165425181389,0.0,0.23604536056518555,0.3604854941368103,0.0,0.6799689531326294,-0.5706408619880676,0.1875,-0.0979611873626709,0.0015339808305725455,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749034850.9663322,0.25107431411743164,-0.029145635664463043,0.0625,0.07392895221710205,-0.004601942375302315,-0.0625,-0.042236328125,0.0,0.0625,1.0970916748046875,0.004601942375302315,-0.125,0.06257200241088867,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.01531672477722168,-0.01714162714779377,-0.1677911877632141,-0.034989118576049805,-0.2346990555524826,1.125,-0.08376812934875488,0.007669903803616762,-0.1875,0.24854516983032227,-0.003067961661145091,0.0625,0.6087466478347778,-0.8160777688026428,0.3125,-0.09791326522827148,-0.003067961661145091,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749034851.0661209,0.2467360496520996,-0.05062136426568031,0.0625,0.07360529899597168,-0.003067961661145091,-0.0625,-0.04226064682006836,0.0,0.0625,1.0993928909301758,0.013805827125906944,-0.125,0.06258392333984375,0.003067961661145091,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.015504121780395508,-0.01714162714779377,-0.1677911877632141,-0.055602073669433594,-0.19481556117534637,1.0625,-0.08405590057373047,0.00920388475060463,-0.1875,0.24755048751831055,0.015339807607233524,0.0625,0.5224483013153076,-0.928058385848999,0.3125,-0.09791326522827148,0.004601942375302315,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749034851.167101,0.24359607696533203,-0.04908738657832146,0.125,0.072898268699646,-0.007669903803616762,-0.0625,-0.042236328125,0.0015339808305725455,0.0625,1.1037788391113281,0.10584467649459839,-0.125,0.06258392333984375,-0.003067961661145091,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.015999794006347656,-0.013713300228118896,-0.1677911877632141,-0.07251191139221191,-0.21015536785125732,1.1875,-0.08400774002075195,0.006135923322290182,-0.0625,0.24715471267700195,0.00920388475060463,0.0625,0.43643736839294434,-0.9188544750213623,0.3125,-0.09776949882507324,-0.007669903803616762,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749034851.266305,0.24077987670898438,-0.03681553900241852,0.0625,0.07274246215820312,-0.0015339808305725455,-0.0625,-0.04218864440917969,0.003067961661145091,0.0625,1.1082730293273926,0.003067961661145091,-0.125,0.06255960464477539,0.003067961661145091,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.01579880714416504,-0.03256909176707268,-0.11186079680919647,-0.08991289138793945,-0.20555342733860016,1.0625,-0.08418750762939453,0.0,-0.0625,0.24693918228149414,0.013805827125906944,0.0,0.33211469650268555,-1.119805932044983,0.3125,-0.09767341613769531,0.003067961661145091,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749034851.366299,0.23960542678833008,-0.007669903803616762,0.0,0.07263457775115967,0.0,-0.0625,-0.042200565338134766,0.003067961661145091,0.0625,1.1093754768371582,0.015339807607233524,-0.0625,0.06258392333984375,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.015865802764892578,0.0,-0.22372159361839294,-0.10545635223388672,-0.1426602154970169,0.8125,-0.08440327644348145,-0.02147573046386242,0.0,0.24665164947509766,-0.0015339808305725455,0.0625,0.23121953010559082,-1.0154953002929688,0.3125,-0.09770941734313965,-0.016873788088560104,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749034851.466072,0.23934173583984375,-0.015339807607233524,-0.0625,0.07255077362060547,-0.00920388475060463,-0.0625,-0.04218864440917969,0.006135923322290182,0.0,1.109795093536377,0.003067961661145091,-0.125,0.06255960464477539,-0.004601942375302315,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.015531063079833984,-0.008570813573896885,-0.1677911877632141,-0.12079620361328125,-0.22242721915245056,1.3125,-0.08475089073181152,0.006135923322290182,-0.125,0.24655580520629883,-0.015339807607233524,0.0625,0.13689184188842773,-0.7823302149772644,0.25,-0.09769749641418457,-0.007669903803616762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749034851.5665069,0.23907804489135742,0.0,-0.0625,0.07257473468780518,-0.0015339808305725455,-0.0625,-0.04217672348022461,-0.015339807607233524,0.0,1.1104183197021484,0.03528155758976936,-0.125,0.06255960464477539,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.015303373336791992,-0.030854929238557816,-0.1677911877632141,-0.13692688941955566,-0.1702718734741211,0.9375,-0.08475089073181152,0.003067961661145091,-0.0625,0.24614810943603516,0.0,0.0625,0.0615229606628418,-0.7470486164093018,0.25,-0.09770941734313965,0.01073786523193121,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749034851.6666505,0.23888635635375977,0.016873788088560104,-0.1875,0.07257473468780518,-0.01073786523193121,-0.0625,-0.04210472106933594,0.0,0.0625,1.1115808486938477,0.0015339808305725455,-0.0625,0.06257200241088867,-0.016873788088560104,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.015129327774047852,0.0,-0.1677911877632141,-0.14635848999023438,-0.11811652034521103,0.6875,-0.08483481407165527,0.00920388475060463,-0.125,0.24558496475219727,0.003067961661145091,0.0,-0.025841951370239258,-0.9326603412628174,0.3125,-0.09769749641418457,-0.01073786523193121,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749034851.7670987,0.23917388916015625,0.0,-0.0625,0.07263457775115967,0.0,-0.0625,-0.04208087921142578,0.0,0.0625,1.1121082305908203,0.003067961661145091,-0.125,0.06258392333984375,0.01073786523193121,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.014754295349121094,-0.03428325429558754,0.055930398404598236,-0.15994858741760254,-0.19174760580062866,1.0625,-0.08488273620605469,0.0,-0.125,0.2454051971435547,0.013805827125906944,0.0625,-0.10873699188232422,-0.7915340662002563,0.3125,-0.09772133827209473,-0.003067961661145091,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
